sequence_ID,Frame,FPS,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mediapipeResult,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
4,Frame_2,26.470588235293853,0.037244,0.028772,0.061064,0.110678,0.117762,4.5e-5,0,1e-6,0.005998,0.01748,0.004828,0.020967,5e-4,0.867332,0.887465,5.61e-4,0.510124,0.361531,0.289676,0.036605,0.126609,0.015387,3e-5,0.002479,0.539258,0.001181,3477,0.496876,5.71e-4,0.002133,2.02e-4,1.56e-4,0.008203,0.003657,0.001017,6.24e-4,0.004472,0.007326,0.766066,0.002071,0.050176,0.02402,0.023571,0.00317,5e-6,3e-6,2.17e-4,1.18e-4,9e-6,1.1e-5,1e-6,0
4,Frame_3,26.470588235293853,0.029105,0.023189,0.078716,0.127872,0.126139,5e-5,0,1e-6,0.006586,0.017941,0.005368,0.026675,3.99e-4,0.877406,0.90076,5.35e-4,0.48773300000000003,0.31605,0.308636,0.037676,0.114588,0.016077,3.9e-5,0.002467,0.517419,0.001145,3478,0.475426,7.71e-4,0.001716,2.12e-4,1.76e-4,0.008645,0.005847,0.001157,8.58e-4,0.004685,0.006253,0.749838,0.001195,0.052133,0.023045,0.020375,0.003498,6e-6,3e-6,1.98e-4,1.42e-4,1.2e-5,1.4e-5,1e-6,0
4,Frame_4,26.470588235293853,0.027735,0.022414,0.076015,0.136992,0.124393,5.8e-5,0,1e-6,0.006496,0.017146,0.006309,0.029339,3.18e-4,0.894354,0.913593,4.74e-4,0.460134,0.292453,0.333172,0.036503,0.116803,0.01721,5e-5,0.002253,0.517558,0.001376,3479,0.463463,9.26e-4,0.001552,1.74e-4,1.49e-4,0.009364,0.008273,0.001499,0.001132,0.004937,0.005942,0.727645,8.27e-4,0.046233,0.023778,0.01628,0.003307,6e-6,4e-6,1.85e-4,1.45e-4,1.7e-5,1.7e-5,1e-6,0
4,Frame_5,26.470588235293853,0.025685,0.021872,0.092827,0.13236,0.120889,6.2e-5,0,1e-6,0.008057,0.015796,0.005252,0.034311,3.15e-4,0.883865,0.912461,5.06e-4,0.486761,0.273495,0.349424,0.037864,0.094173,0.018394,6.1e-5,0.002079,0.52994,0.001496,3480,0.46039,0.001068,0.002008,1.2e-4,1.01e-4,0.012417,0.008111,0.002135,0.001527,0.004805,0.006553,0.684381,7.92e-4,0.03122,0.01949,0.01038,0.003096,1.1e-5,7e-6,1.99e-4,1.54e-4,2.4e-5,2.4e-5,1e-6,0
4,Frame_6,26.470588235293853,0.017158,0.014655,0.120318,0.15895,0.155601,7.2e-5,1e-6,1e-6,0.009824,0.018617,0.00515,0.025796,2.94e-4,0.908374,0.925504,3.36e-4,0.484206,0.323432,0.367124,0.045847,0.079683,0.015552,7.1e-5,0.001727,0.539583,0.001392,3481,0.465249,0.00138,0.001907,1.28e-4,1.03e-4,0.01463,0.008014,0.002223,0.00173,0.006491,0.006565,0.642721,7.85e-4,0.021721,0.010357,0.008765,0.003622,2.8e-5,1.6e-5,3.46e-4,1.94e-4,3.7e-5,3.7e-5,1e-6,0
4,Frame_7,26.470588235293853,0.014351,0.011396,0.146791,0.185705,0.180284,6.9e-5,1e-6,1e-6,0.008937,0.017002,0.006165,0.018494,3.18e-4,0.913445,0.921615,3.15e-4,0.456872,0.367301,0.328028,0.049753,0.083581,0.017395,6.4e-5,0.001554,0.566452,0.001319,3482,0.518009,0.002118,0.001968,7.5e-5,6.3e-5,0.016117,0.008473,0.001687,0.001414,0.007173,0.006255,0.698649,9.39e-4,0.018842,0.008386,0.007392,0.003282,3.4e-5,1.9e-5,2.56e-4,1.72e-4,2.6e-5,2.2e-5,1e-6,0
4,Frame_8,26.470588235293853,0.010042,0.008739,0.184387,0.229824,0.209516,6.5e-5,1e-6,1e-6,0.006795,0.013909,0.0054729999999999996,0.019722,3.01e-4,0.908062,0.921179,3.37e-4,0.479349,0.362591,0.285127,0.039976,0.103153,0.019793,5.2e-5,0.001544,0.578756,0.001205,3483,0.533692,0.002134,0.002158,7.7e-5,6.2e-5,0.01385,0.006706,0.001218,0.001078,0.009131,0.007567,0.663035,0.00131,0.019129,0.007637,0.009743,0.003684,4.2e-5,2.4e-5,2.89e-4,1.7e-4,2.1e-5,2.1e-5,1e-6,0
4,Frame_9,26.470588235293853,0.010675,0.007956,0.185067,0.227486,0.231353,6.6e-5,1e-6,1e-6,0.006536,0.01243,0.004656,0.031179,3.14e-4,0.899576,0.919304,3.62e-4,0.506209,0.301536,0.321122,0.031093,0.103557,0.022276,4.5e-5,0.001305,0.601358,0.001229,3484,0.558471,0.002165,0.002476,7.5e-5,6.3e-5,0.010873,0.004562,0.001073,9e-4,0.010936,0.009732,0.566616,0.001924,0.016615,0.007188,0.011563,0.004338,6.1e-5,3.9e-5,2.81e-4,2.09e-4,2.4e-5,2.4e-5,1e-6,0
4,Frame_10,26.470588235293853,0.009136,0.007424,0.187136,0.258842,0.245549,6e-5,1e-6,1e-6,0.005748,0.012166,0.005418,0.031197,2.48e-4,0.90727,0.929805,3.66e-4,0.487645,0.299193,0.280564,0.029954,0.114723,0.023604,3.8e-5,0.001497,0.616783,0.00119,3485,0.576639,0.002355,0.002696,7.9e-5,6.8e-5,0.008731,0.004524,8.33e-4,6.77e-4,0.012204,0.011423,0.548826,0.002055,0.020217,0.009091,0.015889,0.004067,5.1e-5,3.2e-5,2.41e-4,2.17e-4,1.6e-5,1.6e-5,1e-6,0
4,Frame_11,26.470588235293853,0.008777,0.007734,0.18467,0.278609,0.239929,5.8e-5,1e-6,1e-6,0.00546,0.011967,0.004915,0.033285,2.36e-4,0.898279,0.926599,4.42e-4,0.504445,0.28934,0.285251,0.028047,0.115385,0.024538,3.4e-5,0.001703,0.608944,0.00108,3486,0.571159,0.002426,0.002462,1.06e-4,9.6e-5,0.007838,0.005043,7.16e-4,6.05e-4,0.010754,0.010005,0.606711,0.001917,0.028807,0.010221,0.02431,0.00492,3.2e-5,1.9e-5,2.01e-4,2.25e-4,1.8e-5,1.5e-5,1e-6,0
4,Frame_12,26.470588235293853,0.008388,0.007212,0.186576,0.30028,0.248416,5.8e-5,1e-6,1e-6,0.004578,0.010803,0.005109,0.037821,2.99e-4,0.883695,0.91679,4.86e-4,0.495105,0.264872,0.260934,0.025804,0.137687,0.026501,3.6e-5,0.001409,0.617992,0.001251,3487,0.578336,0.002003,0.001877,1.1e-4,1.07e-4,0.010713,0.005479,8.24e-4,6.8e-4,0.007073,0.006971,0.699834,0.001759,0.021849,0.007628,0.018569,0.00483,2.8e-5,1.7e-5,1.8e-4,2.54e-4,2.4e-5,1.9e-5,1e-6,0
4,Frame_13,26.470588235293853,0.007535,0.006971,0.192596,0.309575,0.258747,6e-5,1e-6,1e-6,0.003961,0.009667,0.004773,0.039304,2.77e-4,0.898702,0.923784,4.02e-4,0.509962,0.257844,0.247471,0.022945,0.16031,0.029145,3.8e-5,0.001714,0.60825,0.001151,3488,0.564559,0.001716,0.001712,1.18e-4,1.15e-4,0.01281,0.006765,9.43e-4,7.36e-4,0.005224,0.005619,0.759566,0.001488,0.022674,0.00768,0.01753,0.005018,2.2e-5,1.3e-5,1.68e-4,2.36e-4,3.1e-5,2.3e-5,1e-6,0
4,Frame_14,26.470588235293853,0.008017,0.007819,0.171043,0.307895,0.245066,5.9e-5,1e-6,1e-6,0.00402,0.009876,0.004187,0.042884,3.47e-4,0.884999,0.908959,4.62e-4,0.529807,0.245579,0.251241,0.022851,0.159429,0.027888,3.8e-5,0.001818,0.614797,0.001071,3489,0.569383,0.001471,0.001417,1.31e-4,1.3e-4,0.012875,0.006695,9.45e-4,7.58e-4,0.004476,0.004597,0.761496,0.001456,0.019479,0.007129,0.015872,0.005474,2.2e-5,1.2e-5,1.84e-4,2.47e-4,3.7e-5,2.8e-5,1e-6,0
4,Frame_15,26.470588235293853,0.00875,0.008724,0.154792,0.296891,0.231012,5.8e-5,0,1e-6,0.004247,0.010752,0.003971,0.046471,4.09e-4,0.895541,0.904451,3.88e-4,0.54026,0.23414,0.253972,0.024078,0.157387,0.026913,4.3e-5,0.001782,0.642049,0.001308,3490,0.589368,0.001733,0.001543,4.7e-5,5.1e-5,0.01911,0.006619,0.001197,0.001001,0.003517,0.003922,0.809169,0.001873,0.013071,0.008015,0.00876,0.00409,2e-5,1.2e-5,9.8e-5,2.05e-4,4.2e-5,3.2e-5,1e-6,0
4,Frame_16,26.470588235293853,0.008169,0.009076,0.153139,0.263375,0.226911,1e-4,0,1e-6,0.00461,0.009823,0.003851,0.043935,5.06e-4,0.908055,0.897187,3.02e-4,0.543401,0.24558,0.273031,0.023266,0.146719,0.026298,9.1e-5,0.001392,0.724668,0.002914,3491,0.581423,0.003214,0.003686,1.9e-5,2.1e-5,0.026805,0.007661,0.005705,0.004673,0.005472,0.008061,0.621308,0.001133,0.007765,0.007309,0.003775,0.002314,4.7e-5,3.7e-5,7.2e-5,2.1e-4,8.3e-5,6.4e-5,1e-6,0
4,Frame_17,26.470588235293853,0.009702,0.00927,0.142886,0.256947,0.226221,7.3e-5,0,1e-6,0.004559,0.009888,0.003725,0.049797,4.95e-4,0.908993,0.896404,3.05e-4,0.556098,0.223716,0.274225,0.021827,0.145443,0.02831,5.8e-5,0.001915,0.709658,0.002463,3492,0.563465,0.001471,0.003034,2.7e-5,2.8e-5,0.02755,0.006587,0.003499,0.002522,0.00307,0.00605,0.783733,0.001586,0.01183,0.012213,0.006059,0.002619,1.4e-5,1.1e-5,5.9e-5,1.46e-4,5.4e-5,4.6e-5,1e-6,0
4,Frame_18,26.470588235293853,0.010602,0.008992,0.138203,0.26441,0.242412,8.2e-5,0,1e-6,0.003576,0.008718,0.004042,0.050562,4.56e-4,0.895645,0.90015,4.17e-4,0.554228,0.212585,0.238627,0.018978,0.174934,0.033285,5.1e-5,0.003343,0.728986,0.002665,3493,0.622475,0.001398,0.00489,1.6e-5,1.2e-5,0.031023,0.007818,0.00381,0.002806,0.002943,0.005074,0.907086,0.002332,0.03149,0.03354,0.007824,0.002106,4e-6,2e-6,4.9e-5,2.7e-5,1.8e-5,1.9e-5,1e-6,0
5,Frame_1,26.086956521739218,9.12e-4,0.002552,0.069111,0.590216,0.245383,4.3e-5,0,0,0.240134,0.467193,0.372135,0.390255,0.006756,0.473546,0.495977,0.004847,0.031839,0.017245,0.407755,0.435359,0.002754,5.23e-4,1.08e-4,0.001242,0.470678,0.001756,7613,0.243916,6.29e-4,0.016006,2.1e-5,1.3e-5,0.010825,0.002138,0.003557,0.002095,0.00308,0.017188,0.125996,0.001069,0.002595,0.01358,9.94e-4,0.001693,1.6e-4,2.54e-4,2.72e-4,2.06e-4,5.8e-5,1.14e-4,0,0
5,Frame_2,26.086956521739218,0.001696,0.003313,0.038731,0.522197,0.225154,5.2e-5,0,0,0.174395,0.435314,0.320373,0.343571,0.005066,0.521846,0.558441,0.00354,0.037844,0.020484,0.383424,0.484239,0.003886,6.6e-4,1.04e-4,0.001668,0.572495,0.001281,7614,0.387954,8.91e-4,0.020943,1.4e-5,9e-6,0.012195,0.001102,0.004321,0.002284,0.005086,0.022328,0.099176,0.002692,0.001689,0.010426,8.9e-4,0.002335,3.45e-4,5.45e-4,3.67e-4,1.75e-4,9.8e-5,1.8e-4,0,0
5,Frame_3,26.086956521739218,0.001566,0.0022,0.055158,0.51796,0.289407,6.8e-5,0,0,0.16368,0.39248,0.340774,0.374122,0.007316,0.402742,0.448026,0.006854,0.039377,0.018139,0.425271,0.394482,0.004954,8.43e-4,1.06e-4,0.001719,0.64889,0.001271,7615,0.45878,0.001046,0.014529,2.2e-5,1.7e-5,0.009617,8.17e-4,0.005066,0.002925,0.004691,0.023646,0.06961,0.003242,0.001299,0.007699,0.001369,0.003672,3.66e-4,7.23e-4,2.12e-4,3.65e-4,2.24e-4,3.62e-4,0,0
5,Frame_4,26.086956521739218,3.22e-4,4.95e-4,0.201994,0.720175,0.490163,9.5e-5,0,0,0.138391,0.322675,0.27624,0.326957,0.00641,0.386664,0.403442,0.011702,0.049895,0.024238,0.432756,0.372254,0.006304,0.00126,1.34e-4,0.004392,0.680419,7.43e-4,7616,0.457254,0.001123,0.013036,2.7e-5,2e-5,0.010217,9.25e-4,0.006494,0.003828,0.005706,0.026057,0.052955,0.00274,0.001653,0.010085,0.001771,0.003639,3.48e-4,6.12e-4,2.14e-4,3.41e-4,2.17e-4,3.59e-4,0,0
5,Frame_5,26.086956521739218,1.31e-4,2.09e-4,0.291738,0.792869,0.601691,1.32e-4,0,0,0.110005,0.301321,0.227313,0.39525,0.008432,0.293056,0.364355,0.016306,0.07252,0.018042,0.49859,0.26974,0.008309,0.001359,2.31e-4,0.004913,0.58806,4.25e-4,7617,0.306739,0.005557,0.008872,2.8e-5,2.8e-5,0.00922,0.001058,0.004774,0.005205,0.014676,0.023299,0.02085,0.001816,0.001433,0.007465,0.001725,0.00343,0.001754,0.002466,3.08e-4,0.001083,6.77e-4,7.58e-4,1e-6,0
5,Frame_6,26.086956521739218,2.23e-4,3.29e-4,0.154325,0.790718,0.559926,1.57e-4,0,0,0.096433,0.250664,0.136238,0.359217,0.013591,0.170369,0.251862,0.034477,0.117795,0.02325,0.525163,0.242233,0.009801,0.001507,3.08e-4,0.004554,0.495601,2.93e-4,7618,0.234774,0.006072,0.008235,3.5e-5,3.8e-5,0.007471,0.0011,0.005617,0.006252,0.01849,0.037466,0.010176,0.001135,0.001296,0.005464,0.001483,0.003545,0.004203,0.006905,4.65e-4,0.002224,8.88e-4,0.001025,1e-6,1e-6
5,Frame_7,26.086956521739218,3.02e-4,5.92e-4,0.058233,0.803042,0.510674,1.62e-4,0,0,0.084295,0.24297,0.068628,0.419712,0.015763,0.130351,0.227098,0.043462,0.225681,0.019859,0.592304,0.224172,0.011406,0.001415,3.27e-4,0.006538,0.426405,2.08e-4,7619,0.161622,0.007352,0.011068,2.4e-5,2.7e-5,0.005854,6.81e-4,0.005539,0.006879,0.021866,0.050141,0.006138,0.001934,0.001497,0.008652,0.001428,0.00327,0.005047,0.008667,4.07e-4,0.002508,0.001062,0.001229,1e-6,1e-6
5,Frame_8,26.086956521739218,3.58e-4,8.23e-4,0.042415,0.76665,0.434893,1.35e-4,0,0,0.082637,0.186683,0.050374,0.236927,0.0077210000000000004,0.217635,0.344494,0.028032,0.24814,0.046817,0.58122,0.216958,0.012145,0.001889,2.61e-4,0.003618,0.452603,3.96e-4,7620,0.163101,0.005628,0.009747,3e-5,3.5e-5,0.005683,3.06e-4,0.004965,0.005931,0.013441,0.03493,0.00938,0.004595,0.001417,0.007641,0.001413,0.002771,0.002449,0.004834,3.25e-4,0.002774,6.1e-4,7.98e-4,1e-6,1e-6
5,Frame_9,26.086956521739218,4.35e-4,9.93e-4,0.042492,0.734576,0.415881,1.25e-4,0,0,0.096071,0.181222,0.052692,0.196632,0.005816,0.293038,0.401468,0.020399,0.226614,0.058633,0.587683,0.213563,0.010426,0.001972,2.25e-4,0.00367,0.504156,4.28e-4,7621,0.209684,0.004142,0.011834,2.3e-5,2.6e-5,0.005707,1.68e-4,0.005567,0.005634,0.010369,0.035695,0.011522,0.010383999999999999,0.001205,0.008392,0.001271,0.002474,0.001607,0.003705,2.6e-4,0.002521,4.86e-4,7.52e-4,1e-6,0
5,Frame_10,26.086956521739218,4.93e-4,8.03e-4,0.04242,0.726867,0.44498,1.29e-4,0,0,0.104016,0.173527,0.062186,0.157637,0.006642,0.320627,0.39102,0.017249,0.196258,0.072373,0.58709,0.239789,0.009955,0.001929,2.37e-4,0.002898,0.479235,5.18e-4,7622,0.18887,0.004223,0.010653,3.2e-5,4e-5,0.003917,1.33e-4,0.00601,0.006161,0.011099,0.042983,0.007667,0.009887,0.001234,0.008918,0.0013,0.002279,0.001839,0.004852,2.71e-4,0.005093,4.58e-4,7.3e-4,1e-6,1e-6
5,Frame_11,26.086956521739218,4.57e-4,9.11e-4,0.037052,0.7341,0.435527,1.28e-4,0,0,0.099509,0.20423,0.063409,0.200672,0.006781,0.287781,0.384376,0.02081,0.203897,0.057338,0.563815,0.257455,0.010382,0.001685,2.43e-4,0.003476,0.505638,3.91e-4,7623,0.219275,0.004115,0.010231,2.7e-5,3.1e-5,0.005454,2.37e-4,0.005374,0.005637,0.01022,0.033727,0.010008,0.005785,0.001018,0.007162,0.00112,0.002376,0.002207,0.004985,3.29e-4,0.002911,5.26e-4,8.64e-4,1e-6,0
5,Frame_12,26.086956521739218,8.27e-4,0.001561,0.02434,0.622931,0.374496,1.22e-4,0,0,0.287907,0.513497,0.195913,0.45987,0.023094,0.319479,0.271601,0.009996,0.097712,0.015691,0.622149,0.285616,0.003503,3.01e-4,1.77e-4,0.005496,0.538717,4.48e-4,7624,0.242898,0.003034,0.016897,1.8e-5,1.7e-5,0.005941,2.62e-4,0.0063,0.00666,0.00975,0.039687,0.017052,0.005914,0.001254,0.010779,9.84e-4,0.001797,0.001195,0.002723,2.86e-4,0.001354,3.47e-4,7.34e-4,0,0
5,Frame_13,26.086956521739218,0.001819,0.003102,0.010741,0.512342,0.288021,1.63e-4,0,0,0.317523,0.551175,0.407155,0.502944,0.043283,0.187403,0.158999,0.023806,0.045125,0.009874,0.763444,0.365739,0.003324,2.05e-4,1.95e-4,0.004707,0.530417,5.84e-4,7625,0.244303,0.002124,0.019759,2.5e-5,2.1e-5,0.005187,2.54e-4,0.007555,0.007257,0.011501,0.056839,0.013134,0.005455,0.001455,0.010336,0.001123,0.002002,0.001435,0.003653,3.92e-4,0.001523,3.52e-4,7.69e-4,0,0
5,Frame_14,26.086956521739218,0.001665,0.003384,0.004628,0.586893,0.310324,1.34e-4,0,0,0.147569,0.301021,0.040652,0.141717,0.043061,0.07749,0.130017,0.072673,0.28635,0.095137,0.678704,0.338165,0.006668,8.19e-4,1.68e-4,0.002075,0.657684,0.001019,7626,0.384622,0.002619,0.010955,3.3e-5,3.2e-5,0.004972,9.5e-5,0.007105,0.008087,0.009308,0.033847,0.009947,0.013353,9.84e-4,0.009328,9.65e-4,0.001747,0.001362,0.003552,3.56e-4,0.002355,2.73e-4,5.74e-4,0,0
5,Frame_15,26.086956521739218,0.001927,0.003448,0.00452,0.58939,0.305054,1.33e-4,0,0,0.03136,0.084037,0.01112,0.035046,0.043894,0.092445,0.122461,0.060066,0.466259,0.324362,0.544108,0.243114,0.024844,0.004793,1.38e-4,0.001444,0.650815,0.001207,7627,0.366861,0.002864,0.011347,3.3e-5,3.4e-5,0.005098,9.9e-5,0.007198,0.006785,0.00737,0.03464,0.010984,0.013725,9.73e-4,0.007773,0.001269,0.0022,0.001416,0.004072,3.03e-4,0.002608,3.4e-4,6.77e-4,0,0
5,Frame_16,26.086956521739218,0.002228,0.004081,0.004121,0.577413,0.289191,1.34e-4,0,0,0.020069,0.047734,0.007548,0.018453,0.036634,0.113979,0.134814,0.049771,0.528631,0.472158,0.44286,0.191375,0.035539,0.00762,1.32e-4,0.001237,0.65698,0.001314,7628,0.374061,0.003299,0.009449,3.3e-5,3.7e-5,0.005446,1.17e-4,0.006968,0.006852,0.007426,0.029597,0.012559,0.011714,9.53e-4,0.007045,0.001266,0.002272,0.001419,0.003752,3.13e-4,0.002629,3.52e-4,6.5e-4,0,0
5,Frame_17,26.086956521739218,0.00256,0.00483,0.00521,0.545797,0.252472,1.33e-4,0,0,0.009914,0.0258,0.007489,0.015147,0.029766,0.138343,0.153098,0.038948,0.529756,0.500419,0.303719,0.136717,0.061669,0.012434,1.44e-4,0.0012,0.625435,0.001102,7629,0.344809,0.00347,0.008853,4.8e-5,5.4e-5,0.005214,1.3e-4,0.007258,0.007235,0.009127,0.031089,0.010651,0.009414,8.92e-4,0.005241,0.001324,0.002623,0.002225,0.005743,4.52e-4,0.003413,4.53e-4,8.22e-4,0,0
5,Frame_18,26.086956521739218,0.00238,0.004821,0.006682,0.551731,0.248346,1.28e-4,0,0,0.009083,0.026442,0.007824,0.015442000000000001,0.024697,0.158702,0.173132,0.033027,0.517735,0.487273,0.268547,0.138748,0.064114,0.011868,1.49e-4,0.00114,0.611709,0.001081,7630,0.331093,0.003389,0.009333,5e-5,5.8e-5,0.00499,1.36e-4,0.007286,0.007113,0.008945,0.033972,0.010151,0.008895,8.66e-4,0.004682,0.001343,0.002775,0.002496,0.006915,4.48e-4,0.004092,4.67e-4,8.94e-4,0,0
6,Frame_1,24.623803009576108,0.001912,0.001423,0.667885,0.313177,0.264539,2.9e-5,1e-6,0,0.041683,0.024648,0.057779,0.071599,0.061563,0.02733,0.104921,0.199005,0.146559,0.120974,0.381833,0.183115,0.015288,0.02361,1.6e-5,0.007631,0.683787,4.93e-4,2114,0.661211,0.001041,0.012143,2.9e-5,2.2e-5,0.002574,0.002815,0.001409,5.22e-4,0.005189,0.01759,0.64556500000000006,0.004344,0.060185,0.038034,0.039408,0.001831,3e-6,3e-6,6.6e-5,3.5e-5,3e-6,7e-6,0,0
6,Frame_2,24.623803009576108,0.002243,0.001748,0.643433,0.296689,0.247589,2.8e-5,1e-6,0,0.044927,0.025154,0.063282,0.07613,0.06129,0.02775,0.107884,0.200792,0.138493,0.115588,0.381665,0.195497,0.014405,0.023973,1.6e-5,0.008906,0.689154,4.65e-4,2115,0.668327,0.001319,0.012173,2.7e-5,2.1e-5,0.002211,0.00337,0.001333,5e-4,0.005851,0.017019,0.65579,0.003547,0.076357,0.046192,0.046051,0.0015,3e-6,2e-6,6e-5,3e-5,3e-6,5e-6,0,0
6,Frame_3,24.623803009576108,0.002326,0.001729,0.635109,0.29538,0.246487,2.9e-5,1e-6,0,0.045185,0.024504,0.064939,0.077581,0.048665,0.029625,0.132579,0.196656,0.133192,0.112395,0.372516,0.19591,0.014418,0.024724,1.8e-5,0.008725,0.687213,4.85e-4,2116,0.665336,0.001279,0.011302,2.1e-5,1.7e-5,0.002557,0.003499,0.001444,5.25e-4,0.005529,0.016176,0.630064,0.003279,0.056336,0.046272,0.031953,0.001331,3e-6,3e-6,6e-5,3.1e-5,3e-6,5e-6,0,0
6,Frame_4,24.623803009576108,0.00238,0.001698,0.610534,0.294782,0.256719,2.7e-5,1e-6,0,0.073881,0.051479,0.079344,0.092309,0.040465,0.036297,0.155772,0.175267,0.114741,0.096484,0.414741,0.313081,0.009423,0.01251,1.9e-5,0.008286,0.680149,5.37e-4,2117,0.654353,0.001256,0.010008,2.3e-5,1.8e-5,0.002548,0.003369,0.001472,5.3e-4,0.004823,0.014238,0.640349,0.003019,0.054055,0.048075,0.029274,0.001247,3e-6,2e-6,6e-5,3.1e-5,3e-6,5e-6,0,0
6,Frame_5,24.623803009576108,0.002504,0.001615,0.57745,0.270935,0.227755,2.5e-5,1e-6,0,0.427031,0.362901,0.373921,0.378947,0.045207,0.091604,0.132386,0.082246,0.030324,0.022615,0.592975,0.483993,0.001217,0.001034,1.7e-5,0.011363,0.667371,5.25e-4,2118,0.638372,7.75e-4,0.004956,6.8e-5,5e-5,0.002204,0.003499,0.001096,4.74e-4,0.003282,0.00792,0.710584,0.002659,0.051005,0.048617,0.035696,0.002011,2e-6,1e-6,9.9e-5,4.6e-5,4e-6,7e-6,0,0
6,Frame_6,24.623803009576108,0.002033,0.001349,0.594321,0.243312,0.201393,2.5e-5,0,0,0.607195,0.56945,0.583646,0.58346,0.032265,0.205112,0.198307,0.032637,0.013997,0.010018,0.682531,0.603205,6.69e-4,3.92e-4,2.3e-5,0.010451,0.645495,6.05e-4,2119,0.600061,7.13e-4,0.003301,5.9e-5,4.6e-5,0.00321,0.0025,0.001114,5.02e-4,0.002461,0.004621,0.693054,0.003686,0.02077,0.049137,0.013642,0.001698,3e-6,2e-6,1.56e-4,7.5e-5,7e-6,1.1e-5,0,0
6,Frame_7,24.623803009576108,0.00187,0.001172,0.568766,0.224484,0.204219,3.2e-5,0,0,0.541152,0.524587,0.530384,0.529935,0.041721,0.156705,0.146723,0.037695,0.016699,0.012557,0.649705,0.595329,8.19e-4,4.65e-4,4.2e-5,0.011551,0.600695,8.03e-4,2120,0.508478,7.74e-4,0.003337,4.3e-5,3.2e-5,0.010092,0.002707,0.002399,0.001424,0.001744,0.003493,0.761489,0.002629,0.0139,0.043966,0.004842,0.001939,3e-6,2e-6,1.33e-4,6.7e-5,1.7e-5,2.1e-5,0,0
6,Frame_8,24.623803009576108,0.001792,9.22e-4,0.584893,0.226954,0.232448,2.8e-5,1e-6,0,0.47321,0.389303,0.461474,0.468189,0.086306,0.054556,0.073922,0.111085,0.017975,0.017862,0.615334,0.596144,0.001003,9.44e-4,4.1e-5,0.010288,0.545429,0.001069,2121,0.411223,8.18e-4,0.002979,4.1e-5,3.3e-5,0.010705,0.002816,0.002697,0.00155,0.001695,0.003737,0.775644,0.002314,0.018131,0.05331,0.005307,0.00191,2e-6,2e-6,1.08e-4,6.2e-5,1.6e-5,1.7e-5,0,0
6,Frame_9,24.623803009576108,0.001602,6.89e-4,0.615011,0.234351,0.285963,2.4e-5,0,0,0.236418,0.20832,0.231854,0.271507,0.115566,0.027741,0.054179,0.174663,0.042815,0.034885,0.555447,0.548743,0.002751,0.002505,3.5e-5,0.01137,0.45869,8.69e-4,2122,0.292334,0.001068,0.002204,2.4e-5,2.1e-5,0.01253,0.005121,0.002232,0.001223,0.001859,0.003621,0.806801,0.001249,0.022587,0.06611,0.006171,0.001862,1e-6,1e-6,7.4e-5,4.1e-5,1.5e-5,1.4e-5,0,0
6,Frame_10,24.623803009576108,0.001058,4.02e-4,0.681126,0.273948,0.352941,2.3e-5,0,0,0.148258,0.11345,0.095993,0.122016,0.094666,0.026217,0.064134,0.179236,0.094413,0.079177,0.517247,0.475619,0.004623,0.00562,3.7e-5,0.012336,0.436296,8.11e-4,2123,0.238362,0.001554,0.002038,1.4e-5,1.3e-5,0.016504,0.006692,0.0022,0.001289,0.002014,0.003295,0.820764,0.001024,0.023898,0.077951,0.005895,0.001546,1e-6,1e-6,5e-5,3.4e-5,1.4e-5,1.4e-5,0,0
6,Frame_11,24.623803009576108,8.76e-4,3.42e-4,0.717262,0.285599,0.371205,2.4e-5,1e-6,0,0.105886,0.060036,0.070973,0.085928,0.074033,0.026092,0.082216,0.187077,0.120628,0.104753,0.467117,0.362679,0.006858,0.011206,3.8e-5,0.014453,0.431148,7.65e-4,2124,0.238576,0.001566,0.001925,1.2e-5,1.1e-5,0.016197,0.008941,0.002144,0.00133,0.00203,0.002826,0.861928,8.91e-4,0.033758,0.099439,0.007096,0.001313,1e-6,1e-6,4.7e-5,2.3e-5,1.1e-5,1.1e-5,0,0
